Zip Code,Location,Population,Avg. Income/H/hold,City,Latitude,Longitude,NatRank
77541,"29.029804, -95.345651","18,466",33993.00,Freeport,29.029804,95.345651,"18,598"
77072,"29.699688, -95.584817","51,716",33979.00,Houston,29.699688,95.584817,"18,604"
79103,"35.164086, -101.804380","9,966",33978.00,Amarillo,35.164086,1.80438,"18,605"
75412,"33.800064, -95.155555",935,33977.00,Bagwell,33.800064,95.155555,"18,607"
75765,"32.637102, -95.246077","4,535",33950.00,Hawkins,32.637102,95.246077,"18,647"
75481,"33.318688, -95.368391",306,33929.00,Sulphur Bluff,33.318688,95.368391,"18,665"
76228,"33.601674, -98.073525","1,101",33906.00,Bellevue,33.601674,98.073525,"18,690"
75601,"32.508759, -94.718882","14,040",33903.00,Longview,32.508759,94.718882,"18,697"
79372,"33.451071, -102.490563","1,457",33894.00,Sundown,33.451071,2.490563,"18,705"
77973,"28.532467, -96.964200",50,33889.00,Mcfaddin,28.532467,96.9642,"18,708"
78055,"29.830268, -99.331385","1,386",33846.00,Medina,29.830268,99.331385,"18,745"
79607,"32.420775, -99.838746","4,969",33846.00,Dyess Afb,32.420775,99.838746,"18,748"
77880,"30.260141, -96.171458","1,413",33846.00,Washington,30.260141,96.171458,"18,750"
77054,"29.680250, -95.404913","16,656",33799.00,Houston,29.68025,95.404913,"18,786"
75652,"32.231959, -94.734471","13,847",33795.00,Henderson,32.231959,94.734471,"18,790"
76955,"31.310568, -100.138114",108,33750.00,Vancourt,31.310568,0.138114,"18,816"
77873,"30.563600, -95.797765",999,33750.00,Richards,30.5636,95.797765,"18,817"
76565,"31.641319, -98.349033",142,33750.00,Pottsville,31.641319,98.349033,"18,818"
77613,"30.011444, -94.362133","1,013",33750.00,China,30.011444,94.362133,"18,819"
77458,"28.951217, -96.237096",210,33750.00,Midfield,28.951217,96.237096,"18,820"
79011,"35.635420, -100.207050",300,33750.00,Briscoe,35.63542,0.20705,"18,821"
78956,"29.686278, -96.933605","5,055",33750.00,Schulenburg,29.686278,96.933605,"18,823"
79247,"34.339855, -99.419697",94,33750.00,Odell,34.339855,99.419697,"18,824"
79061,"35.524283, -100.452264",310,33750.00,Mobeetie,35.524283,0.452264,"18,826"
79021,"33.979195, -102.026934",174,33750.00,Cotton Center,33.979195,2.026934,"18,827"
79353,"33.795251, -102.586712",24,33750.00,Pep,33.795251,2.586712,"18,828"
77662,"30.162595, -94.006386","27,198",33742.00,Vidor,30.162595,94.006386,"18,936"
77625,"30.360278, -94.363492","7,663",33737.00,Kountze,30.360278,94.363492,"18,938"
79083,"35.873133, -101.492117","2,648",33688.00,Stinnett,35.873133,1.492117,"18,968"
75228,"32.824924, -96.679438","65,688",33685.00,Dallas,32.824924,96.679438,"18,971"
76460,"33.310107, -98.500474",386,33625.00,Loving,33.310107,98.500474,"19,020"
79087,"36.326653, -102.986804",733,33618.00,Texline,36.326653,2.986804,"19,036"
75421,"33.662171, -95.717839","1,225",33571.00,Brookston,33.662171,95.717839,"19,076"
75751,"32.175554, -95.856510","21,996",33561.00,Athens,32.175554,95.85651,"19,086"
77861,"30.726087, -96.096428","1,866",33558.00,Iola,30.726087,96.096428,"19,092"
76458,"33.202757, -98.183896","6,303",33538.00,Jacksboro,33.202757,98.183896,"19,116"
75457,"33.178049, -95.200580","5,698",33528.00,Mount Vernon,33.178049,95.20058,"19,124"
75224,"32.711405, -96.838591","32,596",33515.00,Dallas,32.711405,96.838591,"19,136"
75220,"32.866044, -96.872901","50,341",33515.00,Dallas,32.866044,96.872901,"19,138"
76932,"31.300959, -101.548481","3,227",33514.00,Big Lake,31.300959,1.548481,"19,139"
78025,"30.141287, -99.316865","5,035",33491.00,Ingram,30.141287,99.316865,"19,171"
78383,"28.060271, -97.940710","3,075",33455.00,Sandia,28.060271,97.94071,"19,205"
77050,"29.903351, -95.262070","4,357",33449.00,Houston,29.903351,95.26207,"19,212"
78338,"26.876569, -97.777837",86,33438.00,Armstrong,26.876569,97.777837,"19,220"
76884,"31.736902, -99.567791",147,33438.00,Valera,31.736902,99.567791,"19,221"
75227,"32.771636, -96.685707","49,066",33428.00,Dallas,32.771636,96.685707,"19,242"
79924,"31.901589, -106.414178","57,046",33367.00,El Paso,31.901589,6.414178,"19,298"
77615,"30.316768, -94.073361","1,825",33362.00,Evadale,30.316768,94.073361,"19,307"
77629,"30.024906, -94.436431",741,33333.00,Nome,30.024906,94.436431,"19,333"
79605,"32.409530, -99.795960","32,643",33309.00,Abilene,32.40953,99.79596,"19,362"
78072,"28.293171, -98.538460",588,33295.00,Tilden,28.293171,98.53846,"19,376"
76862,"31.417430, -99.722804",168,33281.00,Millersview,31.41743,99.722804,"19,383"
76055,"32.156020, -97.153766","2,625",33257.00,Itasca,32.15602,97.153766,"19,410"
75931,"31.095181, -93.963143","1,789",33257.00,Brookeland,31.095181,93.963143,"19,411"
77445,"30.096220, -96.055821","10,082",33253.00,Hempstead,30.09622,96.055821,"19,413"
79024,"36.379205, -100.359153",349,33250.00,Darrouzett,36.379205,0.359153,"19,423"
75778,"32.310187, -95.721462","2,807",33241.00,Murchison,32.310187,95.721462,"19,441"
77988,"28.853421, -96.878897",642,33235.00,Telferner,28.853421,96.878897,"19,445"
79358,"33.434852, -102.181817","1,318",33235.00,Ropesville,33.434852,2.181817,"19,448"
79005,"36.397518, -100.505610","1,528",33214.00,Booker,36.397518,0.50561,"19,471"
75783,"32.817032, -95.419627","6,566",33207.00,Quitman,32.817032,95.419627,"19,487"
79906,"31.810325, -106.421662","7,090",33197.00,El Paso,31.810325,6.421662,"19,496"
77612,"30.414081, -93.947768","7,842",33185.00,Buna,30.414081,93.947768,"19,513"
78670,"29.773232, -97.817687",50,33182.00,Staples,29.773232,97.817687,"19,516"
76373,"34.158685, -99.127695",194,33173.00,Oklaunion,34.158685,99.127695,"19,534"
75763,"32.042754, -95.523388","5,604",33169.00,Frankston,32.042754,95.523388,"19,540"
75840,"31.782559, -96.093621","6,622",33164.00,Fairfield,31.782559,96.093621,"19,545"
79040,"36.277341, -101.541623","1,953",33158.00,Gruver,36.277341,1.541623,"19,554"
77991,"28.822075, -96.589979",411,33125.00,Vanderbilt,28.822075,96.589979,"19,587"
79032,"34.278627, -101.896567",153,33125.00,Edmonson,34.278627,1.896567,"19,588"
78219,"29.439930, -98.384481","14,169",33103.00,San Antonio,29.43993,98.384481,"19,630"
75644,"32.745405, -94.948996","19,551",33099.00,Gilmer,32.745405,94.948996,"19,638"
79022,"36.131470, -102.595112","9,920",33091.00,Dalhart,36.13147,2.595112,"19,648"
75850,"31.140327, -95.885023",590,33083.00,Leona,31.140327,95.885023,"19,656"
79355,"33.188342, -102.892494","1,943",33073.00,Plains,33.188342,2.892494,"19,671"
78003,"29.727324, -99.102439","7,298",33063.00,Bandera,29.727324,99.102439,"19,682"
78071,"28.519450, -98.154477","4,849",33026.00,Three Rivers,28.51945,98.154477,"19,719"
76103,"32.749099, -97.272957","14,302",33019.00,Fort Worth,32.749099,97.272957,"19,727"
75631,"32.261589, -94.449852","2,576",33017.00,Beckville,32.261589,94.449852,"19,728"
75960,"30.897795, -94.814667",876,33000.00,Moscow,30.897795,94.814667,"19,745"
76687,"31.369198, -96.486256","1,401",33000.00,Thornton,31.369198,96.486256,"19,746"
77009,"29.795344, -95.367590","42,380",32995.00,Houston,29.795344,95.36759,"19,751"
76059,"32.392562, -97.325415","4,614",32957.00,Keene,32.392562,97.325415,"19,793"
75236,"32.688456, -96.927402","10,348",32957.00,Dallas,32.688456,96.927402,"19,794"
75647,"32.516559, -94.963086","11,840",32954.00,Gladewater,32.516559,94.963086,"19,800"
78218,"29.492562, -98.396835","28,194",32952.00,San Antonio,29.492562,98.396835,"19,803"
79096,"35.458033, -100.199727","1,940",32944.00,Wheeler,35.458033,0.199727,"19,809"
75709,"32.312048, -95.392643","3,703",32917.00,Tyler,32.312048,95.392643,"19,825"
75692,"32.490164, -94.121434","5,136",32889.00,Waskom,32.490164,94.121434,"19,860"
78372,"27.970561, -98.085179","4,661",32888.00,Orange Grove,27.970561,98.085179,"19,861"
77664,"30.601435, -94.413805","2,627",32887.00,Warren,30.601435,94.413805,"19,863"
75455,"33.216220, -94.979111","24,737",32862.00,Mount Pleasant,33.21622,94.979111,"19,883"
79530,"32.119682, -99.765272",520,32841.00,Lawn,32.119682,99.765272,"19,916"
77320,"30.807729, -95.558036","32,546",32839.00,Huntsville,30.807729,95.558036,"19,919"
75147,"32.387846, -96.063932","19,734",32836.00,Mabank,32.387846,96.063932,"19,922"
77591,"29.395172, -94.998784","9,964",32817.00,Texas City,29.395172,94.998784,"19,937"
76518,"30.835542, -97.147189","1,471",32727.00,Buckholts,30.835542,97.147189,"20,025"
75211,"32.736986, -96.907815","68,693",32702.00,Dallas,32.736986,96.907815,"20,054"
77990,"28.420504, -96.940484",861,32692.00,Tivoli,28.420504,96.940484,"20,066"
78962,"29.658460, -96.732546","3,964",32675.00,Weimar,29.65846,96.732546,"20,087"
77963,"28.649093, -97.421079","5,406",32622.00,Goliad,28.649093,97.421079,"20,132"
78073,"29.241761, -98.617949","7,106",32621.00,Von Ormy,29.241761,98.617949,"20,133"
79042,"34.770770, -101.785080","1,196",32569.00,Happy,34.77077,1.78508,"20,199"
75638,"33.024825, -94.734765","6,215",32563.00,Daingerfield,33.024825,94.734765,"20,205"
76011,"32.754272, -97.083196","29,898",32527.00,Arlington,32.754272,97.083196,"20,235"
75792,"32.469110, -95.106318","2,873",32526.00,Winona,32.46911,95.106318,"20,236"
75849,"31.403894, -95.467940",287,32500.00,Latexo,31.403894,95.46794,"20,244"
76452,"31.760427, -98.397166",134,32500.00,Energy,31.760427,98.397166,"20,280"
79035,"34.656821, -102.771527","5,192",32500.00,Friona,34.656821,2.771527,"20,281"
75708,"32.415410, -95.215424","5,817",32487.00,Tyler,32.41541,95.215424,"20,320"
75949,"31.220038, -94.524576","7,404",32481.00,Huntington,31.220038,94.524576,"20,329"
78370,"27.935561, -97.605414","4,850",32473.00,Odem,27.935561,97.605414,"20,336"
75633,"32.141146, -94.281640","13,778",32465.00,Carthage,32.141146,94.28164,"20,343"
78552,"26.197562, -97.761392","29,965",32432.00,Harlingen,26.197562,97.761392,"20,375"
75440,"32.868945, -95.754990","4,787",32431.00,Emory,32.868945,95.75499,"20,376"
79766,"31.756828, -102.319327","2,260",32414.00,Odessa,31.756828,2.319327,"20,397"
77835,"30.185874, -96.620644","2,000",32411.00,Burton,30.185874,96.620644,"20,403"
78409,"27.805614, -97.510350","2,777",32406.00,Corpus Christi,27.805614,97.51035,"20,411"
76673,"31.737120, -96.887480",897,32404.00,Mount Calm,31.73712,96.88748,"20,412"
76544,"31.229970, -97.763278","33,894",32397.00,Killeen,31.22997,97.763278,"20,418"
75451,"32.959300, -95.125210","1,265",32393.00,Leesburg,32.9593,95.12521,"20,422"
79311,"33.865297, -101.879612","3,558",32393.00,Abernathy,33.865297,1.879612,"20,423"
77414,"28.929813, -95.909509","23,997",32391.00,Bay City,28.929813,95.909509,"20,424"
77482,"29.079921, -95.877387","2,123",32384.00,Van Vleck,29.079921,95.877387,"20,440"
77518,"29.497124, -94.986453","7,084",32382.00,Bacliff,29.497124,94.986453,"20,442"
76302,"33.736346, -98.386195","11,095",32371.00,Wichita Falls,33.736346,98.386195,"20,456"
75488,"33.778716, -95.996823",981,32361.00,Telephone,33.778716,95.996823,"20,467"
75654,"32.091227, -94.834457","11,706",32360.00,Henderson,32.091227,94.834457,"20,470"
75561,"33.512070, -94.269627","5,267",32354.00,Hooks,33.51207,94.269627,"20,473"
77465,"28.750289, -96.251480","7,047",32340.00,Palacios,28.750289,96.25148,"20,502"
75172,"32.605186, -96.674347","3,610",32337.00,Wilmer,32.605186,96.674347,"20,505"
79084,"36.281156, -102.021835","2,386",32333.00,Stratford,36.281156,2.021835,"20,511"
77039,"29.911171, -95.341182","27,718",32310.00,Houston,29.911171,95.341182,"20,532"
76111,"32.778499, -97.300112","20,503",32302.00,Fort Worth,32.778499,97.300112,"20,541"
78264,"29.209321, -98.512036","7,513",32296.00,San Antonio,29.209321,98.512036,"20,546"
76110,"32.707831, -97.338265","32,742",32283.00,Fort Worth,32.707831,97.338265,"20,565"
76450,"33.080279, -98.634629","12,502",32250.00,Graham,33.080279,98.634629,"20,614"
79369,"33.925814, -102.159232",109,32250.00,Spade,33.925814,2.159232,"20,615"
79371,"34.101565, -102.511240","1,180",32250.00,Sudan,34.101565,2.51124,"20,616"
78224,"29.323346, -98.550735","14,200",32244.00,San Antonio,29.323346,98.550735,"20,634"
77074,"29.687947, -95.515725","39,159",32238.00,Houston,29.687947,95.515725,"20,636"
79713,"32.501213, -101.749212",624,32222.00,Ackerly,32.501213,1.749212,"20,662"
75851,"31.102129, -95.484892","4,768",32214.00,Lovelady,31.102129,95.484892,"20,672"
75472,"32.902077, -95.848923","2,590",32209.00,Point,32.902077,95.848923,"20,674"
79080,"35.701544, -101.212706",766,32202.00,Skellytown,35.701544,1.212706,"20,680"
76486,"33.014983, -98.053654","1,092",32188.00,Perrin,33.014983,98.053654,"20,701"
76857,"31.946182, -98.928179","1,611",32188.00,May,31.946182,98.928179,"20,704"
79367,"33.592407, -102.164120",736,32174.00,Smyer,33.592407,2.16412,"20,733"
77417,"29.464463, -95.970787","1,740",32173.00,Beasley,29.464463,95.970787,"20,734"
76351,"33.581276, -98.630243","2,099",32156.00,Archer City,33.581276,98.630243,"20,762"
77868,"30.368098, -96.039045","14,773",32107.00,Navasota,30.368098,96.039045,"20,833"
77092,"29.830858, -95.474872","37,899",32095.00,Houston,29.830858,95.474872,"20,844"
76652,"32.130929, -97.563819",959,32083.00,Kopperl,32.130929,97.563819,"20,873"
78402,"27.823111, -97.404143",455,32045.00,Corpus Christi,27.823111,97.404143,"20,921"
76853,"31.257224, -98.376742","1,527",32045.00,Lometa,31.257224,98.376742,"20,927"
77368,"30.443808, -94.822580",740,32031.00,Romayor,30.443808,94.82258,"20,944"
75235,"32.832614, -96.849082","17,364",32030.00,Dallas,32.832614,96.849082,"20,945"
76251,"33.640119, -97.713280",678,32014.00,Montague,33.640119,97.71328,"20,964"
76856,"30.702398, -99.247845","3,433",31996.00,Mason,30.702398,99.247845,"20,992"
76637,"31.747790, -97.829996",608,31985.00,Cranfills Gap,31.74779,97.829996,"21,003"
79536,"32.456935, -100.048954","4,999",31957.00,Merkel,32.456935,0.048954,"21,035"
75431,"33.029586, -95.466431","1,866",31957.00,Como,33.029586,95.466431,"21,036"
77630,"30.075164, -93.857784","28,664",31954.00,Orange,30.075164,93.857784,"21,038"
79377,"32.925491, -102.146925",367,31923.00,Welch,32.925491,2.146925,"21,079"
75469,"33.430487, -95.827890",363,31923.00,Pecan Gap,33.430487,95.82789,"21,084"
75773,"32.681453, -95.447702","11,295",31894.00,Mineola,32.681453,95.447702,"21,117"
76832,"30.985777, -98.735535",645,31875.00,Cherokee,30.985777,98.735535,"21,155"
76641,"32.032378, -96.781452","1,574",31875.00,Frost,32.032378,96.781452,"21,157"
77585,"30.304834, -94.527024",946,31856.00,Saratoga,30.304834,94.527024,"21,187"
77437,"29.203448, -96.288809","16,078",31845.00,El Campo,29.203448,96.288809,"21,202"
75410,"32.788709, -95.641480","3,540",31838.00,Alba,32.788709,95.64148,"21,211"
77013,"29.791808, -95.228991","18,378",31834.00,Houston,29.791808,95.228991,"21,213"
75941,"31.192778, -94.747200","8,935",31812.00,Diboll,31.192778,94.7472,"21,246"
75639,"32.293824, -94.169679","3,305",31789.00,De Berry,32.293824,94.169679,"21,276"
77017,"29.692600, -95.252270","32,823",31762.00,Houston,29.6926,95.25227,"21,306"
79549,"32.918430, -100.898281","13,690",31737.00,Snyder,32.91843,0.898281,"21,341"
75482,"33.160597, -95.605779","22,843",31734.00,Sulphur Springs,33.160597,95.605779,"21,348"
76435,"32.206811, -98.839476",546,31711.00,Carbon,32.206811,98.839476,"21,376"
78526,"25.976055, -97.472149","26,395",31710.00,Brownsville,25.976055,97.472149,"21,378"
75090,"33.604131, -96.550405","22,330",31690.00,Sherman,33.604131,96.550405,"21,403"
77951,"28.634388, -96.901049","2,519",31677.00,Bloomington,28.634388,96.901049,"21,414"
77351,"30.688852, -94.805913","29,515",31671.00,Livingston,30.688852,94.805913,"21,418"
79538,"32.026094, -99.620960",230,31667.00,Novice,32.026094,99.62096,"21,428"
75444,"32.739566, -95.568195",197,31667.00,Golden,32.739566,95.568195,"21,430"
79734,"30.688175, -103.933672","1,941",31622.00,Fort Davis,30.688175,3.933672,"21,489"
75570,"33.467492, -94.415512","11,764",31618.00,New Boston,33.467492,94.415512,"21,492"
79065,"35.556634, -100.943300","20,808",31614.00,Pampa,35.556634,0.9433,"21,494"
79505,"33.551679, -99.847432",324,31591.00,Benjamin,33.551679,99.847432,"21,526"
75416,"33.700482, -95.337241","2,821",31576.00,Blossom,33.700482,95.337241,"21,537"
78359,"27.934880, -97.291608","2,370",31553.00,Gregory,27.93488,97.291608,"21,574"
77519,"30.206389, -94.568897","1,298",31538.00,Batson,30.206389,94.568897,"21,591"
75217,"32.706237, -96.681079","72,897",31532.00,Dallas,32.706237,96.681079,"21,601"
75801,"31.824473, -95.633350","36,957",31524.00,Palestine,31.824473,95.63335,"21,614"
76230,"33.511215, -97.969681","9,449",31497.00,Bowie,33.511215,97.969681,"21,648"
77587,"29.661032, -95.229784","14,821",31493.00,South Houston,29.661032,95.229784,"21,650"
78382,"28.042066, -97.070384","18,226",31472.00,Rockport,28.042066,97.070384,"21,670"
79072,"34.169757, -101.733850","28,684",31463.00,Plainview,34.169757,1.73385,"21,679"
78122,"29.451239, -97.708931",419,31458.00,Leesville,29.451239,97.708931,"21,694"
79052,"34.359842, -101.767785","1,474",31435.00,Kress,34.359842,1.767785,"21,723"
75127,"32.705276, -95.784807","1,546",31379.00,Fruitvale,32.705276,95.784807,"21,793"
79731,"31.351420, -102.390045","3,812",31375.00,Crane,31.35142,2.390045,"21,795"
78022,"28.238268, -98.168592","4,762",31369.00,George West,28.238268,98.168592,"21,809"
78850,"29.377556, -99.322566","1,095",31359.00,D Hanis,29.377556,99.322566,"21,827"
76457,"31.944191, -98.046593","3,371",31343.00,Hico,31.944191,98.046593,"21,844"
78666,"29.894701, -98.024386","51,452",31341.00,San Marcos,29.894701,98.024386,"21,847"
78059,"29.199803, -98.842163","4,934",31321.00,Natalia,29.199803,98.842163,"21,868"
77831,"30.733581, -95.942411","2,755",31280.00,Bedias,30.733581,95.942411,"21,924"
78161,"29.270651, -98.019631",335,31221.00,Sutherland Springs,29.270651,98.019631,"22,042"
76511,"30.808709, -97.416546","3,324",31213.00,Bartlett,30.808709,97.416546,"22,054"
76531,"31.686814, -98.187029","4,838",31207.00,Hamilton,31.686814,98.187029,"22,057"
76306,"33.946817, -98.521366","17,093",31193.00,Wichita Falls,33.946817,98.521366,"22,071"
75686,"32.966409, -94.952884","11,285",31193.00,Pittsburg,32.966409,94.952884,"22,073"
79323,"32.967954, -102.878269","5,777",31181.00,Denver City,32.967954,2.878269,"22,079"
76872,"31.318818, -99.171998",565,31172.00,Rochelle,31.318818,99.171998,"22,098"
77359,"30.731736, -95.304611",646,31167.00,Oakhurst,30.731736,95.304611,"22,106"
76114,"32.774621, -97.407045","24,438",31158.00,Fort Worth,32.774621,97.407045,"22,124"
77702,"30.086556, -94.128445","3,014",31125.00,Beaumont,30.086556,94.128445,"22,162"
79034,"36.380058, -100.164764",577,31118.00,Follett,36.380058,0.164764,"22,168"
79237,"34.874890, -100.619578",571,31111.00,Hedley,34.87489,0.619578,"22,177"
75021,"33.727126, -96.470794","7,769",31104.00,Denison,33.727126,96.470794,"22,188"
78622,"29.781711, -97.779743",382,31094.00,Fentress,29.781711,97.779743,"22,201"
75704,"32.413107, -95.443348","6,989",31094.00,Tyler,32.413107,95.443348,"22,202"
76871,"31.304855, -98.972850",917,31094.00,Richland Springs,31.304855,98.97285,"22,204"
76692,"31.953410, -97.318728","8,454",31087.00,Whitney,31.95341,97.318728,"22,213"
79325,"34.396547, -102.899244","2,303",31065.00,Farwell,34.396547,2.899244,"22,236"
76670,"32.126808, -96.989128","1,171",31058.00,Milford,32.126808,96.989128,"22,242"
79543,"32.704478, -100.399869","1,230",31058.00,Roby,32.704478,0.399869,"22,243"
76519,"30.994797, -97.033363",530,31058.00,Burlington,30.994797,97.033363,"22,244"
79360,"32.703497, -102.732836","10,582",31052.00,Seminole,32.703497,2.732836,"22,251"
79527,"32.588042, -101.072999",271,31042.00,Ira,32.588042,1.072999,"22,261"
76010,"32.722737, -97.078818","53,757",31033.00,Arlington,32.722737,97.078818,"22,273"
75839,"31.621397, -95.548525","4,379",31011.00,Elkhart,31.621397,95.548525,"22,302"
79342,"32.904030, -102.329769",450,31000.00,Loop,32.90403,2.329769,"22,319"
78415,"27.679139, -97.498835","38,414",30993.00,Corpus Christi,27.679139,97.498835,"22,332"
75684,"32.277021, -94.937156","6,874",30992.00,Overton,32.277021,94.937156,"22,333"
77614,"30.297901, -93.750842","1,278",30982.00,Deweyville,30.297901,93.750842,"22,343"
79756,"31.537714, -102.860426","8,835",30970.00,Monahans,31.537714,2.860426,"22,360"
77901,"28.805391, -96.987824","40,467",30958.00,Victoria,28.805391,96.987824,"22,369"
78639,"30.631289, -98.498591","5,602",30953.00,Kingsland,30.631289,98.498591,"22,380"
78632,"29.710470, -97.465141",634,30948.00,Harwood,29.71047,97.465141,"22,385"
78661,"29.718163, -97.742864",314,30938.00,Prairie Lea,29.718163,97.742864,"22,395"
78228,"29.460646, -98.571279","58,091",30852.00,San Antonio,29.460646,98.571279,"22,493"
78339,"27.816419, -97.812886",846,30833.00,Banquete,27.816419,97.812886,"22,521"
79379,"33.598736, -102.621930",598,30833.00,Whiteface,33.598736,2.62193,"22,522"
75656,"33.011304, -94.572161","4,534",30818.00,Hughes Springs,33.011304,94.572161,"22,556"
75446,"33.614557, -95.899956","2,845",30760.00,Honey Grove,33.614557,95.899956,"22,615"
75401,"33.195410, -96.128580","17,699",30754.00,Greenville,33.19541,96.12858,"22,619"
78379,"27.321559, -97.759998","1,384",30750.00,Riviera,27.321559,97.759998,"22,624"
76370,"33.431617, -98.917583",325,30750.00,Megargel,33.431617,98.917583,"22,625"
76466,"32.437514, -98.739655",357,30739.00,Olden,32.437514,98.739655,"22,642"
77547,"29.735876, -95.238178","9,494",30731.00,Galena Park,29.735876,95.238178,"22,658"
79092,"35.213393, -102.427300","1,176",30724.00,Vega,35.213393,2.4273,"22,670"
75555,"32.939200, -94.142287","1,446",30718.00,Bivins,32.9392,94.142287,"22,679"
78629,"29.494687, -97.454587","11,255",30694.00,Gonzales,29.494687,97.454587,"22,713"
76501,"31.072588, -97.242736","14,858",30679.00,Temple,31.072588,97.242736,"22,732"
78229,"29.505502, -98.577033","27,585",30675.00,San Antonio,29.505502,98.577033,"22,734"
76255,"33.827435, -97.719223","5,453",30674.00,Nocona,33.827435,97.719223,"22,735"
76875,"31.601451, -100.015619",714,30652.00,Rowena,31.601451,0.015619,"22,756"
75101,"32.272511, -96.703646",478,30625.00,Bardwell,32.272511,96.703646,"22,779"
76848,"30.852718, -99.556370",64,30625.00,Hext,30.852718,99.55637,"22,811"
75860,"31.611350, -96.238051","6,143",30619.00,Teague,31.61135,96.238051,"22,838"
78393,"28.202339, -97.354108","2,535",30608.00,Woodsboro,28.202339,97.354108,"22,849"
76708,"31.629445, -97.204692","21,278",30608.00,Waco,31.629445,97.204692,"22,850"
76401,"32.283557, -98.203402","22,943",30602.00,Stephenville,32.283557,98.203402,"22,859"
79313,"33.819789, -102.161041","1,782",30602.00,Anton,33.819789,2.161041,"22,860"
79336,"33.589103, -102.409695","16,604",30586.00,Levelland,33.589103,2.409695,"22,874"
76874,"30.474031, -100.107382",98,30577.00,Roosevelt,30.474031,0.107382,"22,884"
76705,"31.621178, -97.093825","27,843",30573.00,Waco,31.621178,97.093825,"22,889"
79250,"33.866652, -101.625365","1,653",30550.00,Petersburg,33.866652,1.625365,"22,925"
76666,"32.040254, -96.894989",329,30536.00,Mertens,32.040254,96.894989,"22,946"
79240,"34.883937, -100.760664",101,30536.00,Lelia Lake,34.883937,0.760664,"22,947"
79720,"32.193971, -101.462877","32,200",30531.00,Big Spring,32.193971,1.462877,"22,957"
79106,"35.203081, -101.900734","27,887",30529.00,Amarillo,35.203081,1.900734,"22,960"
75163,"32.160455, -96.110150","2,614",30526.00,Trinidad,32.160455,96.11015,"22,965"
76265,"33.741367, -97.535329","1,705",30526.00,Saint Jo,33.741367,97.535329,"22,968"
75140,"32.653866, -95.701252","6,632",30522.00,Grand Saline,32.653866,95.701252,"22,971"
76525,"31.473574, -98.181893","1,000",30521.00,Evant,31.473574,98.181893,"22,973"
76106,"32.807448, -97.352058","51,700",30510.00,Fort Worth,32.807448,97.352058,"22,983"
77358,"30.554273, -95.443416","3,929",30500.00,New Waverly,30.554273,95.443416,"23,001"
77061,"29.647012, -95.276630","25,500",30440.00,Houston,29.647012,95.27663,"23,064"
76504,"31.134944, -97.349253","22,281",30429.00,Temple,31.134944,97.349253,"23,076"
76676,"31.863748, -96.951488",426,30417.00,Penelope,31.863748,96.951488,"23,096"
76864,"31.557849, -98.734078","1,022",30417.00,Mullin,31.557849,98.734078,"23,097"
75110,"32.063149, -96.442946","31,292",30401.00,Corsicana,32.063149,96.442946,"23,131"
77340,"30.655876, -95.518530","24,293",30382.00,Huntsville,30.655876,95.51853,"23,155"
79345,"33.348376, -102.335610","1,013",30357.00,Meadow,33.348376,2.33561,"23,190"
76844,"31.445439, -98.534726","3,646",30355.00,Goldthwaite,31.445439,98.534726,"23,201"
77087,"29.685621, -95.304159","36,194",30346.00,Houston,29.685621,95.304159,"23,206"
78377,"28.355874, -97.178235","3,925",30339.00,Refugio,28.355874,97.178235,"23,216"
76475,"32.656707, -98.513942","1,001",30326.00,Strawn,32.656707,98.513942,"23,231"
78941,"29.743282, -97.158445","2,363",30313.00,Flatonia,29.743282,97.158445,"23,241"
77029,"29.764519, -95.265896","18,272",30308.00,Houston,29.764519,95.265896,"23,263"
75241,"32.665979, -96.760409","23,763",30300.00,Dallas,32.665979,96.760409,"23,271"
78212,"29.464611, -98.493653","31,220",30299.00,San Antonio,29.464611,98.493653,"23,273"
78948,"30.321105, -96.976365",969,30284.00,Lincoln,30.321105,96.976365,"23,284"
79782,"32.165699, -101.898902","3,594",30283.00,Stanton,32.165699,1.898902,"23,288"
79381,"33.338736, -101.800442",811,30278.00,Wilson,33.338736,1.800442,"23,295"
78065,"29.077996, -98.651364","8,857",30263.00,Poteet,29.077996,98.651364,"23,306"
79504,"32.320572, -99.315627","2,944",30256.00,Baird,32.320572,99.315627,"23,314"
79257,"34.432357, -101.289738","1,186",30250.00,Silverton,34.432357,1.289738,"23,324"
77857,"30.785246, -96.706056",527,30234.00,Gause,30.785246,96.706056,"23,343"
76201,"33.228226, -97.124454","48,808",30231.00,Denton,33.228226,97.124454,"23,346"
78227,"29.396127, -98.634904","46,668",30222.00,San Antonio,29.396127,98.634904,"23,355"
79764,"31.876667, -102.473442","17,389",30221.00,Odessa,31.876667,2.473442,"23,359"
79079,"35.198167, -100.281614","2,796",30216.00,Shamrock,35.198167,0.281614,"23,365"
75951,"30.928208, -94.044392","17,169",30208.00,Jasper,30.928208,94.044392,"23,368"
78005,"28.956366, -98.831700",527,30208.00,Bigfoot,28.956366,98.8317,"23,369"
78752,"30.331288, -97.704660","18,030",30207.00,Austin,30.331288,97.70466,"23,385"
75558,"33.244976, -94.859790","1,438",30202.00,Cookville,33.244976,94.85979,"23,390"
75651,"32.664407, -94.538189","1,832",30179.00,Harleton,32.664407,94.538189,"23,412"
79603,"32.470812, -99.796502","23,812",30175.00,Abilene,32.470812,99.796502,"23,427"
