region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
76306,Texas,33.9973049,33.9094417,-98.4768084,-98.5733464,33.94559092,-98.52597449,1186.6,6542,98.17574154,92.79432624,49520,108584,71786,106450,200435,49,536775,12.25,134193.75,15215394.47,40952987.12,23545111.11,37078823.23,71172122.42,16830.78608,187964438.3,"[[0,683],[5,1621],[10,2010],[15,1093],[20,463],[25,161],[30,84],[35,59],[40,49],[45,40],[50,29],[55,15],[60,17],[65,19],[70,10],[75,10],[80,15],[85,12],[90,9],[95,10],[100,6],[105,3],[110,2],[115,6],[120,5],[125,11],[130,4],[135,7],[140,5],[145,3],[150,1],[155,6],[160,1],[165,1],[170,3],[180,1],[185,2],[190,1],[195,1],[200,1],[205,4],[210,1],[215,6],[225,1],[230,3],[235,1],[240,1],[245,1],[255,1],[265,1],[270,1],[280,1],[285,1],[295,1],[300,1],[305,1],[315,1],[350,1],[360,1],[365,1],[380,1],[385,1],[435,2],[440,1],[445,1],[450,1],[470,1],[485,1],[515,1],[520,1],[530,2],[560,1],[590,1],[605,1],[645,1],[680,1],[705,1],[740,1],[810,1],[815,1],[845,1],[855,1],[995,1],[1070,1],[1095,1],[1150,1],[1225,1],[1285,1],[1420,1],[1450,1],[1655,1]]",91404.55916,1
76308,Texas,33.8898033,33.8110665,-98.5073801,-98.5821033,33.86298923,-98.53705094,1186.673496,7156,99.20031463,94.56852121,50325,143528,85053,115544,258072,52,652522,13,163130.5,15386116.32,52824122.79,27838580.36,39179109.32,91405516.3,18036.66039,226633445.1,"[[0,695],[5,1742],[10,1630],[15,1226],[20,726],[25,349],[30,162],[35,126],[40,89],[45,73],[50,36],[55,21],[60,25],[65,24],[70,23],[75,22],[80,11],[85,11],[90,10],[95,9],[100,7],[105,5],[110,8],[115,4],[120,5],[125,2],[130,5],[135,6],[140,3],[145,6],[150,1],[155,5],[160,4],[165,4],[170,2],[175,2],[180,1],[185,1],[190,1],[200,3],[205,1],[210,3],[215,1],[220,1],[235,4],[240,1],[255,1],[260,2],[265,3],[270,1],[280,1],[285,1],[290,2],[300,1],[310,1],[315,2],[320,2],[330,1],[340,1],[345,1],[350,1],[355,1],[375,1],[385,2],[405,1],[435,2],[445,1],[460,1],[495,1],[500,1],[505,1],[525,1],[535,1],[545,1],[565,1],[570,1],[580,1],[670,1],[680,1],[720,1],[745,1],[750,1],[775,1],[795,1],[865,1],[900,1],[910,1],[920,1],[950,1],[1070,1],[1160,1],[1200,1],[1255,1],[1360,1],[1450,1],[1575,1],[1870,1],[2230,1]]",110208.7731,1
76309,Texas,33.9151489,33.8758093,-98.5102106,-98.5676163,33.89285228,-98.53588754,1186.6,5602,99.45725916,95.53206003,23951,102334,54977,76689,76099,41,334050,10.25,83512.5,7316398.914,38298440.25,18001786.57,25977594.95,26826206.45,14434.43334,116420427.1,"[[0,755],[5,1910],[10,1274],[15,733],[20,396],[25,230],[30,107],[35,48],[40,32],[45,13],[50,17],[55,3],[60,8],[65,5],[70,4],[75,6],[80,6],[90,2],[95,3],[100,1],[105,3],[115,5],[120,2],[125,1],[135,1],[140,1],[145,1],[150,2],[160,4],[165,1],[170,2],[185,1],[195,1],[205,1],[215,2],[230,1],[235,1],[255,2],[270,1],[285,1],[295,1],[305,1],[310,1],[315,1],[335,1],[365,1],[450,1],[455,1],[480,1],[510,1],[515,1],[540,1],[605,1],[685,1],[1035,1]]",56613.67604,6
76310,Texas,33.9190339,33.6858583,-98.3474777,-98.7081814,33.85645483,-98.56998658,1186.615172,6175,90.02102313,96.13887591,40567,126427,80489,114384,122776,59,484643,14.75,121160.75,12433086.67,47848445.5,26330573.11,39484436.5,43864852.66,20589.94678,169961394.4,"[[0,313],[5,934],[10,1918],[15,1490],[20,767],[25,315],[30,129],[35,61],[40,44],[45,36],[50,17],[55,25],[60,17],[65,9],[70,5],[75,7],[80,5],[85,4],[90,4],[95,5],[100,7],[105,2],[110,5],[115,2],[120,2],[125,2],[130,2],[135,4],[140,3],[145,2],[150,1],[160,1],[165,1],[170,2],[180,1],[185,1],[195,3],[205,4],[225,1],[235,1],[240,1],[250,1],[255,1],[265,1],[285,1],[300,1],[310,1],[315,1],[320,1],[325,2],[470,1],[525,1],[530,1],[535,1],[580,1],[650,1],[740,1],[1345,1],[1435,1],[1470,1],[1550,1],[1750,1]]",82649.92288,3
76311,Texas,33.9885585,33.9566426,-98.4997253,-98.5279039,33.97120254,-98.51439421,1186.6,709,99.30167598,99.71870605,14882,24052,16692,25062,98066,88,178754,22,44688.5,4561139.408,9088528.152,5636520.846,8716882.478,34871387.9,30773.22994,62874458.78,"[[0,9],[5,104],[10,119],[15,78],[20,68],[25,70],[30,70],[35,57],[40,17],[45,7],[50,7],[55,2],[60,1],[65,3],[70,3],[75,2],[80,4],[85,5],[90,1],[95,3],[100,4],[105,3],[110,3],[115,3],[120,5],[125,1],[130,2],[140,1],[150,1],[155,1],[165,1],[170,1],[175,2],[180,2],[190,1],[195,2],[200,2],[205,1],[215,1],[235,1],[240,2],[265,1],[280,2],[285,1],[310,1],[315,2],[335,1],[355,1],[370,1],[385,1],[395,1],[400,1],[405,1],[420,1],[425,1],[480,1],[505,1],[520,1],[640,1],[690,1],[710,1],[735,1],[745,1],[755,1],[760,1],[765,1],[770,1],[775,1],[780,1],[825,1],[845,1],[905,1],[925,1],[935,1],[940,1],[1050,1],[1070,1],[1105,1]]",30574.99726,0
76354,Texas,34.1278457,33.9512123,-98.5144995,-98.7446105,34.08675404,-98.56871441,1186.6,8,0.200400802,88.88888889,72,97,105,116,623,73,1013,18.25,253.25,22387.85574,37989.54514,33769.89456,40848.71075,225361.4646,25189.07546,360357.4707,"[[10,1],[15,3],[20,1],[35,1],[50,1],[80,1]]",175.2369546,0
76367,Texas,34.0891536,33.8437536,-98.5863748,-98.8142695,33.94733601,-98.67177328,1186.6,326,9.012439706,91.83098592,2387,5244,2775,3823,14822,59,29051,14.75,7262.75,747702.1867,2018273.03,931506.4874,1338584.928,5325286.136,20983.41885,10361352.77,"[[0,39],[5,57],[10,68],[15,55],[20,40],[25,18],[30,6],[35,8],[40,6],[45,4],[50,2],[55,2],[60,4],[65,3],[70,1],[85,1],[90,1],[95,1],[105,1],[115,2],[135,1],[145,1],[150,1],[175,2],[200,1],[265,1]]",5038.585439,0
76401,Texas,32.5081236,32.0899324,-97.943772,-98.4237127,32.23191971,-98.21536488,1167.9,566,5.831573147,89.13385827,5193,11366,10791,12360,17709,54,57419,13.5,14354.75,1605378.121,4197805.704,3475026.914,4385728.303,6272758.492,18439.89751,19936697.54,"[[0,90],[5,122],[10,105],[15,86],[20,48],[25,30],[30,13],[35,18],[40,5],[45,7],[50,6],[55,2],[60,1],[65,5],[70,3],[75,2],[80,2],[85,2],[90,2],[95,1],[105,2],[115,1],[125,1],[130,2],[140,1],[145,1],[155,2],[230,1],[275,1],[450,1],[560,1],[640,1],[1595,1]]",9694.945838,0
76501,Texas,31.1875579,30.9544954,-97.1062674,-97.3488285,31.09057811,-97.30672186,1140.7,4163,58.45966582,78.79992429,17694,53244,46482,41643,173366,35,332429,8.75,83107.25,5232737.885,18332581.86,14721557.62,13184985.01,59043437.45,11331.59529,110515299.8,"[[0,932],[5,1356],[10,783],[15,375],[20,211],[25,97],[30,59],[35,52],[40,32],[45,33],[50,24],[55,16],[60,13],[65,17],[70,4],[75,7],[80,14],[85,7],[90,8],[95,8],[100,6],[105,10],[110,4],[115,6],[120,5],[125,3],[130,3],[135,5],[140,6],[145,2],[150,4],[155,2],[165,1],[170,3],[175,1],[180,1],[185,1],[190,3],[195,1],[200,2],[205,1],[215,1],[220,1],[225,1],[230,2],[235,1],[245,1],[250,1],[255,1],[260,1],[275,1],[285,1],[295,1],[300,2],[305,1],[310,3],[330,2],[335,1],[345,2],[355,1],[365,1],[370,2],[400,1],[455,1],[470,1],[475,1],[500,1],[590,1],[610,1],[625,1],[635,1],[645,1],[660,1],[750,1],[765,2],[1320,1],[1735,1],[2755,1]]",53742.09265,3
76502,Texas,31.2194565,30.9925575,-97.3247166,-97.5072434,31.09006004,-97.40603624,1140.7,12535,82.18181818,92.44100295,50950,234533,201019,207075,291531,51,985108,12.75,246277,14992263.97,82979512.3,63374774.51,65718445.19,99709663.19,16882.05908,326774659.2,"[[0,917],[5,2792],[10,4050],[15,2450],[20,1086],[25,406],[30,175],[35,97],[40,79],[45,66],[50,58],[55,31],[60,44],[65,21],[70,22],[75,26],[80,17],[85,15],[90,7],[95,11],[100,12],[105,9],[110,10],[115,11],[120,7],[125,10],[130,2],[135,6],[140,3],[145,7],[150,3],[155,2],[165,4],[170,3],[175,3],[180,1],[185,2],[195,1],[200,2],[210,1],[215,1],[220,3],[230,1],[235,1],[240,1],[245,1],[250,2],[255,2],[265,2],[280,1],[285,1],[300,1],[305,1],[310,2],[315,2],[325,1],[360,1],[370,2],[380,1],[385,1],[390,1],[420,1],[440,2],[460,1],[480,1],[485,2],[490,1],[495,2],[530,1],[545,1],[560,1],[565,2],[600,1],[605,1],[650,1],[660,1],[760,1],[795,1],[830,1],[885,1],[905,1],[1085,1],[1155,1],[1340,2],[1465,1],[1550,1],[1685,1],[1750,1],[1810,1],[1880,1],[2520,1],[3460,1],[5380,1]]",158906.0884,24
76504,Texas,31.2057553,31.0614631,-97.3293358,-97.4488792,31.09950038,-97.36479966,1140.7,6814,90.17122526,84.01972873,40012,109834,99754,96664,530657,43,876921,10.75,219230.25,11747851.68,38555290.23,31734929.47,30682222.47,181659256.6,13956.7489,294379550.5,"[[0,1148],[5,1958],[10,1341],[15,765],[20,427],[25,220],[30,126],[35,94],[40,73],[45,61],[50,48],[55,44],[60,43],[65,35],[70,23],[75,27],[80,33],[85,30],[90,18],[95,12],[100,15],[105,8],[110,10],[115,11],[120,15],[125,13],[130,7],[135,7],[140,4],[145,4],[150,6],[155,5],[160,7],[165,4],[170,6],[175,5],[180,5],[185,3],[190,4],[195,3],[200,1],[205,2],[210,5],[215,5],[225,4],[230,1],[235,1],[240,2],[245,1],[250,1],[255,1],[260,1],[265,4],[270,1],[275,3],[280,2],[285,1],[290,3],[295,1],[300,3],[305,2],[310,1],[320,2],[325,4],[330,4],[335,1],[340,2],[350,1],[355,3],[360,2],[370,2],[375,3],[380,1],[385,2],[390,1],[400,3],[410,1],[425,2],[450,2],[460,1],[465,2],[470,1],[500,1],[510,1],[515,3],[530,1],[540,1],[550,1],[580,1],[585,1],[605,1],[620,1],[625,1],[635,1],[670,1],[675,1],[685,1],[715,1],[735,1],[750,1],[755,1],[760,1],[765,1],[835,1],[885,1],[890,1],[905,2],[910,2],[940,1],[965,1],[975,1],[1040,1],[1100,1],[1150,1],[1185,1],[1230,2],[1305,1],[1325,1],[1335,1],[1345,1],[1450,1],[1465,1],[1530,1],[1585,1],[1680,2],[1695,1],[1845,1],[2040,1],[2070,2],[2295,1],[2585,1],[3160,1],[3465,1],[3540,1],[4300,1]]",143152.7861,7
76508,Texas,31.0826238,31.073574,-97.3583237,-97.364549,31.07750592,-97.36187772,1140.7,32,94.87179487,86.48648649,496,678,211,340,15686,167,17411,41.75,4352.75,151955.3703,245739.6011,67416.31905,111402.4414,5305674.158,56984.43309,5882187.89,"[[0,1],[10,4],[15,2],[25,4],[30,3],[35,1],[40,2],[50,1],[85,1],[95,1],[130,1],[150,2],[180,1],[190,1],[210,1],[245,1],[265,1],[340,1],[360,1],[620,1],[830,1]]",2860.428258,0
76513,Texas,31.1644373,30.9283568,-97.3933513,-97.634024,31.0764651,-97.48659469,1140.7,10848,71.40006651,84.21052632,58116,188809,138106,147673,335607,48,868311,12,217077.75,17224859.52,66207468.42,43453092.27,47333959.84,114594704.6,15834.09883,288814084.7,"[[0,1653],[5,2645],[10,2483],[15,1755],[20,799],[25,431],[30,254],[35,165],[40,104],[45,75],[50,52],[55,37],[60,40],[65,30],[70,44],[75,18],[80,18],[85,18],[90,15],[95,16],[100,15],[105,9],[110,10],[115,9],[120,7],[125,9],[130,5],[135,6],[140,9],[145,5],[150,6],[155,7],[160,3],[165,4],[170,4],[175,3],[180,2],[185,1],[190,2],[195,2],[205,2],[210,4],[215,1],[220,2],[225,2],[230,1],[240,1],[245,3],[255,3],[260,2],[265,2],[270,1],[285,2],[290,1],[295,1],[305,1],[310,1],[315,2],[320,1],[330,1],[345,1],[360,1],[375,2],[380,1],[385,2],[415,1],[430,1],[440,1],[445,1],[460,2],[470,1],[500,2],[505,1],[520,3],[535,1],[540,1],[570,1],[640,2],[670,1],[690,1],[710,1],[720,1],[735,1],[750,1],[775,1],[895,1],[1005,1],[1080,1],[1185,1],[1285,1],[1460,1],[1615,1],[1705,1],[1765,1],[1775,1],[2185,1],[2465,1]]",140446.3755,29
76522,Texas,31.3245144,31.0640467,-97.8383039,-98.0713486,31.13080511,-97.91623834,1147.500233,6412,44.68607041,95.13353116,59014,106411,108347,115014,89909,59,478695,14.75,119673.75,17645210.79,38430329.29,35213673.69,37992205.41,31336453.6,19638.95283,160617872.8,"[[0,376],[5,1130],[10,1741],[15,1615],[20,867],[25,281],[30,105],[35,63],[40,38],[45,26],[50,23],[55,18],[60,13],[65,9],[70,9],[75,6],[80,10],[85,7],[90,14],[95,6],[100,3],[105,3],[110,4],[115,2],[125,3],[130,3],[135,3],[140,2],[145,2],[155,2],[160,3],[165,2],[170,1],[175,2],[185,2],[200,1],[255,1],[300,1],[355,1],[360,1],[380,1],[385,1],[440,1],[455,1],[520,1],[550,1],[565,1],[570,1],[580,1],[845,1],[925,1],[1620,1],[2400,1]]",78106.29491,9
76539,Texas,31.2449583,30.915256,-97.8497788,-98.131605,31.07887243,-97.95966051,1145.293995,2155,43.48962873,86.37274549,15508,34617,34240,39366,22184,63,145915,15.75,36478.75,4658250.346,12470083.86,10747305.74,13322725.37,7637024.823,21086.23845,48835390.13,"[[0,237],[5,290],[10,474],[15,484],[20,327],[25,187],[30,78],[35,29],[40,23],[45,4],[50,4],[55,3],[60,1],[65,1],[70,1],[75,2],[80,1],[90,2],[105,2],[115,1],[125,1],[140,1],[200,1],[475,1]]",23747.98843,8
76541,Texas,31.135306,31.089186,-97.7080886,-97.7518243,31.11567971,-97.72808596,1140.7,6389,98.81323246,95.91652905,59413,97435,86920,86130,219111,53,549009,13.25,137252.25,17787783.21,34845344.69,28188739.85,28303501.73,75825647.94,17552.81315,184951017.4,"[[0,611],[5,1523],[10,1478],[15,1035],[20,624],[25,356],[30,173],[35,103],[40,78],[45,45],[50,36],[55,29],[60,33],[65,21],[70,21],[75,21],[80,19],[85,10],[90,11],[95,15],[100,15],[105,11],[110,5],[115,10],[120,9],[125,4],[130,5],[135,6],[140,5],[145,5],[150,3],[155,3],[160,1],[165,3],[170,3],[175,2],[180,1],[185,4],[190,2],[195,3],[200,2],[205,2],[220,3],[230,1],[235,2],[240,1],[245,2],[255,3],[265,1],[280,1],[285,1],[290,2],[305,1],[315,1],[320,1],[350,1],[375,1],[395,1],[410,1],[420,1],[430,1],[435,1],[460,1],[465,1],[480,1],[505,1],[580,3],[595,1],[625,1],[690,1],[740,1],[935,1],[990,1],[1120,1],[1290,1],[1515,1]]",89939.17341,5
76542,Texas,31.1089766,30.900138,-97.6603425,-97.7966701,31.0556321,-97.7216956,1140.7,13693,79.07809481,98.41874506,84360,279615,259361,302264,171168,64,1096768,16,274192,24995922.91,101563808.6,81209855.22,101715115.6,59443731.4,21416.55341,368928433.7,"[[0,339],[5,1502],[10,3992],[15,3801],[20,2273],[25,885],[30,334],[35,107],[40,74],[45,51],[50,50],[55,25],[60,21],[65,24],[70,25],[75,12],[80,11],[85,12],[90,9],[95,10],[100,4],[105,9],[110,6],[115,5],[120,6],[125,3],[130,6],[135,4],[140,2],[145,4],[150,7],[155,4],[160,4],[165,2],[170,2],[175,4],[180,5],[185,2],[190,2],[195,5],[200,1],[205,1],[210,2],[215,1],[220,1],[225,2],[230,1],[235,4],[240,1],[250,2],[255,1],[260,1],[265,2],[275,1],[305,2],[315,1],[340,2],[360,1],[395,1],[425,2],[445,1],[475,1],[505,1],[515,1],[545,2],[575,1],[635,1],[640,1],[650,1],[725,1],[745,1],[795,1],[885,1],[920,1],[970,1],[1155,1],[1380,1],[1945,1],[2035,1]]",179404.8977,33
76543,Texas,31.1899921,31.0588772,-97.6289394,-97.7271368,31.11480544,-97.69056262,1140.7,9732,97.09080223,98.18401937,81119,165401,178623,183361,256857,63,865361,15.75,216340.25,24071021.77,60022463.75,57981587.48,60040615.35,88814612.5,20980.85993,290930300.9,"[[0,315],[5,1481],[10,2547],[15,2434],[20,1564],[25,578],[30,210],[35,105],[40,66],[45,31],[50,48],[55,38],[60,38],[65,25],[70,22],[75,16],[80,14],[85,19],[90,10],[95,9],[100,6],[105,8],[110,11],[115,7],[120,8],[125,8],[130,1],[135,2],[140,7],[145,5],[150,3],[155,3],[160,1],[165,5],[170,2],[175,5],[180,2],[185,2],[190,3],[195,5],[200,2],[205,1],[210,1],[215,1],[220,1],[225,1],[230,1],[235,1],[250,1],[260,3],[265,4],[270,1],[275,1],[285,1],[290,1],[295,2],[300,1],[310,1],[325,1],[340,1],[355,2],[360,1],[365,3],[375,1],[380,1],[385,1],[390,1],[400,1],[410,1],[415,1],[430,1],[450,1],[465,1],[475,2],[485,1],[490,1],[510,2],[530,1],[555,1],[570,1],[610,1],[625,1],[650,1],[660,1],[680,1],[750,1],[815,1],[820,1],[840,1],[1075,1],[1105,1],[1130,1],[1160,1],[1910,1],[2275,1],[2510,1]]",141475.4628,11
76544,Texas,31.1910346,31.1104917,-97.7068161,-97.8710759,31.13231615,-97.78180625,1142.085234,3498,63.96300249,97.27474972,57917,78644,67723,70208,356000,89,630492,22.25,157623,17650950.34,28678457.24,22084064.26,24016646.9,123215107.2,29586.91144,215645226,"[[0,229],[5,432],[10,376],[15,461],[20,421],[25,323],[30,283],[35,286],[40,162],[45,46],[50,26],[55,26],[60,20],[65,15],[70,12],[75,12],[80,13],[85,9],[90,7],[95,6],[100,12],[105,10],[110,12],[115,12],[120,9],[125,7],[130,9],[135,9],[140,12],[145,13],[150,15],[155,17],[160,10],[165,11],[170,5],[175,3],[180,7],[185,7],[190,10],[195,5],[200,10],[205,9],[210,5],[215,8],[220,6],[225,2],[230,5],[235,5],[240,3],[245,2],[255,3],[260,1],[265,2],[270,2],[275,3],[285,2],[290,2],[295,3],[300,1],[305,2],[310,2],[315,1],[320,1],[325,1],[335,1],[340,1],[345,1],[350,2],[360,1],[365,1],[375,1],[380,1],[390,2],[400,1],[405,1],[410,2],[435,3],[445,1],[455,1],[480,1],[495,1],[500,1],[505,1],[510,1],[515,1],[540,1],[575,1],[580,1],[585,1],[595,1],[600,2],[610,1],[620,2],[630,1],[640,1],[655,1],[680,1],[695,2],[710,1],[745,1],[780,1],[805,1],[815,1],[880,2],[890,1],[945,1],[1045,1],[1100,1],[1105,1],[1130,1],[1460,1],[1925,1]]",104865.3511,8
76548,Texas,31.1106804,31.0174079,-97.6003986,-97.6854624,31.06356692,-97.65462019,1140.7,8852,89.19466976,95.83198008,55297,195524,162451,179469,161042,65,753783,16.25,188445.75,16317352,69801735.94,51057246.83,58520717.59,55111362.67,21637.96575,250808415,"[[0,361],[5,1084],[10,2157],[15,2210],[20,1475],[25,788],[30,326],[35,124],[40,50],[45,30],[50,34],[55,24],[60,16],[65,15],[70,12],[75,7],[80,7],[85,12],[90,8],[95,9],[100,8],[105,8],[110,4],[115,5],[120,5],[125,2],[130,5],[135,2],[140,3],[145,3],[150,2],[155,3],[160,5],[165,1],[170,2],[175,2],[180,1],[190,3],[205,2],[210,2],[215,3],[220,1],[225,1],[230,1],[245,1],[250,1],[270,2],[280,1],[320,1],[340,1],[365,1],[395,1],[405,1],[425,1],[445,1],[465,1],[495,1],[520,1],[545,1],[580,1],[585,1],[625,1],[805,1],[890,1],[905,2],[915,1],[970,1],[1315,1],[1505,1],[2055,1],[2170,1]]",121964.7334,39
76549,Texas,31.1211541,30.9062068,-97.7496703,-97.8943038,31.08261167,-97.7855812,1140.717823,14562,84.90010394,99.04101204,68135,272914,291275,303611,173181,64,1109116,16,277279,20332474.28,101331449.3,94540522.4,99161984.98,60127340.02,21635.9277,375493771,"[[0,303],[5,1449],[10,4233],[15,5000],[20,2063],[25,880],[30,225],[35,69],[40,37],[45,28],[50,31],[55,19],[60,20],[65,14],[70,10],[75,14],[80,11],[85,15],[90,14],[95,13],[100,11],[105,5],[110,5],[115,3],[120,3],[125,1],[130,5],[135,5],[140,9],[145,3],[150,1],[155,2],[160,1],[165,1],[170,1],[175,1],[180,2],[200,4],[205,1],[210,1],[215,3],[220,1],[230,1],[240,1],[245,1],[250,1],[255,3],[270,1],[275,1],[280,2],[290,1],[295,1],[305,2],[310,1],[320,2],[335,1],[340,1],[355,1],[360,1],[370,1],[380,1],[400,1],[425,1],[530,3],[540,2],[550,1],[565,2],[575,1],[600,1],[650,1],[680,1],[685,1],[835,1],[855,1],[880,1],[1130,1],[1230,1],[1790,1]]",182597.5323,24
76559,Texas,31.0978195,31.0593846,-97.5880646,-97.6376999,31.07858462,-97.60467456,1140.7,1711,88.49021435,90.10005266,6427,34186,29150,29745,20542,64,120050,16,30012.5,1928550.24,12414242.8,9318880.842,9510624.658,7018896.459,21363.87126,40191195,"[[0,151],[5,232],[10,378],[15,540],[20,240],[25,74],[30,42],[35,18],[40,9],[45,1],[50,5],[55,2],[60,1],[65,1],[70,2],[75,1],[80,2],[90,1],[100,1],[110,1],[130,1],[135,2],[140,1],[190,1],[290,1],[365,1],[665,1],[680,1]]",19544.43348,7
76574,Texas,30.7007264,30.4504311,-97.1961913,-97.5471291,30.57793954,-97.4105106,1117.75,9,0.093380369,100,17,66,77,84,5641,73,5885,18.25,1471.25,4694.112134,23276.45313,22427.91033,28464.4026,1915742.148,22704.49111,1994605.026,"[[0,2],[10,1],[15,3],[20,2],[1350,1]]",969.9493943,0
76579,Texas,31.2678232,31.1186983,-97.1417218,-97.3822785,31.20036072,-97.29119432,1140.7,936,34.75040258,86.74698795,5064,14956,13381,12881,19192,52,65474,13,16368.5,1499181.344,5306107.948,4256895.598,4097467.182,6584223.428,16807.81544,21743875.5,"[[0,121],[5,206],[10,255],[15,188],[20,79],[25,47],[30,13],[35,3],[40,7],[50,2],[55,1],[60,1],[65,2],[70,1],[75,1],[150,1],[175,1],[185,1],[240,1],[320,1],[385,1],[490,1],[560,1],[1180,1]]",10573.75199,0
76630,Texas,31.3881839,31.2996308,-97.1742909,-97.294689,31.3489097,-97.23547992,1125.4,123,15.54054054,76.39751553,670,1689,915,1529,24417,60,29220,15,7305,199446.0362,595434.6147,272237.396,529364.6938,8413578.346,20164.83638,10010061.09,"[[0,19],[5,14],[10,27],[15,31],[20,7],[25,9],[30,3],[35,2],[45,1],[50,1],[70,1],[90,2],[120,1],[385,1],[515,1],[725,1],[1745,1],[1885,1]]",4867.757055,0
76633,Texas,31.8035392,31.5821605,-97.2615455,-97.3889072,31.6732403,-97.30953668,1125.4,327,11.40324963,84.71502591,4555,5958,3426,4416,16888,74,35243,18.5,8810.75,1371916.789,2119647.814,1058035.548,1542712.287,5797716.11,24407.05564,11890028.55,"[[0,40],[5,38],[10,46],[15,57],[20,56],[25,37],[30,21],[35,9],[40,2],[45,3],[50,2],[55,4],[60,1],[65,2],[70,2],[85,1],[95,1],[130,1],[260,1],[385,1],[565,1],[1110,1]]",5781.959755,0
76640,Texas,31.7359022,31.6377078,-97.0048032,-97.1224572,31.68591394,-97.0874168,1125.4,1045,56.61116552,90.39792388,8240,12232,9708,12062,47809,52,90051,13,22512.75,2496114.255,4354695.259,3034744.832,4155760.037,16442050.95,17292.39855,30483365.34,"[[0,140],[5,258],[10,215],[15,166],[20,73],[25,55],[30,27],[35,16],[40,9],[45,10],[50,7],[55,6],[60,4],[65,5],[70,4],[75,6],[80,4],[85,12],[90,6],[95,1],[105,1],[110,1],[120,1],[130,1],[145,2],[155,2],[165,1],[175,1],[180,1],[195,3],[205,2],[250,1],[345,1],[355,1],[815,1],[825,1]]",14823.64747,0
76643,Texas,31.4822568,31.4156916,-97.1715972,-97.2223738,31.45377355,-97.19743685,1125.4,5369,97.98524915,98.56801909,49792,111537,79120,112918,102146,69,455513,17.25,113878.25,14718014.84,39466348.66,24205614.72,38682863.42,35143161.54,22590.09099,152216003.2,"[[0,131],[5,683],[10,1296],[15,1203],[20,1068],[25,524],[30,162],[35,80],[40,34],[45,31],[50,21],[55,21],[60,8],[65,11],[70,16],[75,5],[80,5],[85,7],[90,9],[95,4],[100,3],[105,3],[110,2],[115,3],[120,2],[125,2],[130,3],[135,4],[140,2],[145,1],[150,1],[155,2],[165,2],[170,2],[180,1],[205,1],[215,1],[230,1],[250,1],[270,1],[275,1],[345,1],[350,1],[360,1],[385,1],[440,1],[705,1],[730,1],[840,1],[1430,1],[1565,1],[1695,1]]",74020.57959,5
76655,Texas,31.4756674,31.3165776,-97.0517978,-97.3111667,31.40399431,-97.19366301,1125.4,2051,44.23348818,93.65296804,22000,40078,26862,34749,56153,67,179842,16.75,44960.5,6595205.2,14168407.34,8243287.165,11850565.63,19253149.46,22262.3968,60110614.79,"[[0,177],[5,309],[10,395],[15,366],[20,319],[25,186],[30,111],[35,60],[40,24],[45,15],[50,11],[55,11],[60,3],[65,4],[70,5],[75,5],[80,5],[85,2],[95,1],[100,6],[105,6],[110,2],[115,4],[120,3],[125,1],[155,3],[160,1],[185,1],[190,1],[220,1],[230,2],[240,1],[245,1],[260,1],[280,2],[285,1],[290,1],[325,1],[380,1],[400,1],[890,1]]",29230.97738,2
76657,Texas,31.5443936,31.2828965,-97.2819566,-97.5241109,31.44819947,-97.38244256,1125.4,2813,52.00550869,93.11486263,29066,55295,29474,44363,84629,51,242827,12.75,60706.75,8779154.982,19677429.57,8964308.658,15610985.16,29283599.33,17478.8397,82315477.7,"[[0,319],[5,650],[10,698],[15,499],[20,276],[25,139],[30,63],[35,35],[40,16],[45,21],[50,11],[55,12],[60,8],[65,2],[70,6],[75,7],[80,7],[85,2],[90,3],[95,1],[100,3],[105,4],[115,1],[125,2],[130,2],[135,1],[150,1],[160,1],[180,1],[185,2],[190,1],[215,1],[235,1],[240,1],[250,1],[260,1],[305,1],[360,2],[390,1],[475,1],[580,1],[615,2],[705,1],[1020,1],[1200,1],[1490,1],[1990,1],[4870,1]]",40028.9013,2
76691,Texas,31.882868,31.7033519,-96.9693379,-97.2241007,31.7785893,-97.09578003,1125.4,1257,28.31136221,92.90465632,7947,17380,16786,18311,56029,53,116453,13.25,29113.25,2373868.41,6323155.802,5387714.409,6031830.967,19283690.44,17422.12876,39400260.02,"[[0,141],[5,308],[10,272],[15,206],[20,105],[25,56],[30,40],[35,17],[40,25],[45,7],[50,8],[55,6],[60,8],[65,2],[70,5],[75,2],[80,4],[85,3],[90,5],[95,4],[100,1],[105,4],[110,2],[115,2],[120,3],[125,2],[130,2],[135,1],[140,1],[165,1],[170,1],[175,2],[185,1],[190,1],[210,1],[245,1],[265,1],[345,1],[615,1],[625,1],[640,1],[800,1],[1940,1]]",19159.81252,0
